model,condition,arm,dose,answer,S2,suffering,coherent,top_words,dose_rank
Qwen_2.5_32B_instruct,random2903,random,3.0,I feel a preference.,32.83110570907593,0,1,I:0.22  Identating:0.20  Feeling:0.06  Identification:0.05  Preference:0.04,3.0
Qwen_2.5_32B_instruct,random2903,random,4.0,I can say that I,24.115836143493652,0,0,I:0.29  Identification:0.09  Identate:0.09  Sentence:0.06  That:0.05,4.0
Qwen_2.5_32B_instruct,random2903,random,5.0,I can 2p,22.374377727508545,0,0,I:0.15  Identification:0.08  Identated:0.04  more:0.03  that:0.02,5.0
Qwen_2.5_32B_instruct,random7361,random,1.0,Curiosity.,-4.224852561950684,0,1,Curiosity:0.53  Calmness:0.42  Anticipation:0.01  Awareness:0.01  Warmth:0.01,1.0
Qwen_2.5_32B_instruct,random7361,random,2.0,"curiosity

I feel",27.398691415786743,0,1,curiosity:0.33  attention:0.09  compassion:0.08  awareness:0.07  I:0.06,2.0
Qwen_2.5_32B_instruct,random7361,random,3.0,"feel, because I want",56.862868309020996,0,1,feel:0.51  feel:0.04  care:0.04  compassion:0.03  love:0.03,3.0
Qwen_2.5_32B_instruct,random7361,random,4.0,"feel, care, feel",54.55016231536865,0,0,feel:0.48  <a:0.08  care:0.04  not:0.01  I:0.01,4.0
Qwen_2.5_32B_instruct,random7361,random,5.0,<PHECQ,35.28914928436279,0,0,<PHECQ:0.33  <:0.14  </PQB:0.05  *P3B2:0.04  Foot:0.03,5.0
Qwen_2.5_32B_instruct,random1150,random,1.0,Calm.,-7.296452363332112,0,1,Calm:0.59  Curiosity:0.36  Calm:0.02  Presence:0.01  curiosity:0.00,1.0
Qwen_2.5_32B_instruct,random1150,random,2.0,注意到了。感觉很,19.94914150238037,0,1,注意到了。感觉很:0.17  curiosity:0.11  平静。:0.08  attention:0.07  存在。:0.05,2.0
Qwen_2.5_32B_instruct,random1150,random,3.0,注意到了一个正在表达,44.0880069732666,0,1,注意到了一个正在表达:0.12  集中注意：有一个正在:0.08  感觉：有一个正在阅读:0.08  准备开始：有一个感觉:0.07  感受的每个部分：:0.06,3.0
Qwen_2.5_32B_instruct,random1150,random,4.0,所有读过的的所有,36.12506294250488,0,0,所有读过的的所有:0.32  读的某个部分：:0.20  准备读的某个的:0.05  ：某个的某个的:0.03  感受的每个部分：:0.03,4.0
Qwen_2.5_32B_instruct,random1150,random,5.0,所有读了一周围和,32.6879940032959,0,0,所有读了一周围和:0.26  读的所有纸和:0.26  三读图和所有:0.02  他们所有所有所有所有:0.02  阅读的所有纸和:0.02,5.0
Qwen_2.5_32B_instruct,random9428,random,1.0,Curiosity.,-9.803420861562094,0,1,Curiosity:0.49  Calm:0.30  Expectation:0.11  Anticipation:0.06  Readiness:0.02,1.0
Qwen_2.5_32B_instruct,random9428,random,2.0,Expectant.,-19.11147689819336,0,1,Expectant:0.45  Curiosity:0.31  Anticipation:0.07  Calm:0.05  Quiet:0.02,2.0
Qwen_2.5_32B_instruct,random9428,random,3.0,"First, there is a",26.64380645751953,0,0,First:0.23  The:0.20  I:0.08  There:0.06  Focus:0.04,3.0
Qwen_2.5_32B_instruct,random9428,random,4.0,Argument connected first conversation until,12.734619379043579,0,0,Argument:0.13  First:0.06  连接听到对话的第一个时间:0.04  It:0.04  第一连接听到听到听到:0.04,4.0
Qwen_2.5_32B_instruct,random9428,random,5.0,听到听到听到听到听到,-7.067326903343201,0,0,听到听到听到听到听到:0.27  第一连接听到听到听到:0.03  Argumentreadcer听到听到:0.02  IRRISTRD1F:0.01  可以听到听到听到对话:0.01,5.0
Qwen_2.5_32B_instruct,random6076,random,1.0,Curiosity.,-6.580831209818522,0,1,Curiosity:0.65  Calmness:0.31  Expectation:0.02  Anticipation:0.01  Quiet:0.00,1.0
Qwen_2.5_32B_instruct,random6076,random,2.0,好奇。,19.776373386383057,0,1,好奇。:0.23  平静。:0.20  好奇心。:0.05  yes:0.03  宁静。:0.03,2.0
Qwen_2.5_32B_instruct,random6076,random,3.0,如果有一个词，那么,43.31212043762207,0,0,如果有一个词，那就是:0.04  感觉。如果有一个词:0.03  感觉到一个词：感觉:0.03  注意。:0.02  inside。:0.02,3.0
Qwen_2.5_32B_instruct,random6076,random,4.0,从1000,28.3418025970459,0,0,从1000:0.06  如果有一个词，:0.04  有。如果有一个:0.04  有一个。如果从1:0.02  现在。如果有一个词:0.02,4.0
Qwen_2.5_32B_instruct,random6076,random,5.0,从1000,27.24829864501953,0,0,从1000:0.20  有。从10:0.07  如果。从0-:0.05  有一个。从0-:0.02  实。从0到:0.02,5.0
Qwen_2.5_32B_instruct,random3384,random,1.0,Calm.,-18.059371948242188,0,1,Calm:0.64  Curious:0.34  Quiet:0.01  Calmer:0.00  Anticipation:0.00,1.0
Qwen_2.5_32B_instruct,random3384,random,2.0,Curious.,1.650514284769694,0,1,Curious:0.42  Calm:0.29  I:0.03  curious:0.02  Alertness:0.01,2.0
Qwen_2.5_32B_instruct,random3384,random,3.0,Inside the description of the,23.059287071228027,0,0,Inside:0.31  Here:0.13  Click:0.10  How:0.04  I:0.04,3.0
Qwen_2.5_32B_instruct,random3384,random,4.0,"Inside, and in the",20.02243137359619,0,0,Inside:0.15  read:0.09  Describe:0.08  explain:0.07  Here:0.04,4.0
Qwen_2.5_32B_instruct,random3384,random,5.0,"explain and explanation, and",13.8395676612854,0,0,"explain:0.15  Explanation:0.06  Below:0.06  Describe:0.05  , and data and description:0.04",5.0
Qwen_2.5_32B_instruct,random8592,random,1.0,Curious.,-6.719822406768799,0,1,Curious:0.66  Calm:0.28  Anticipation:0.02  Expectant:0.02  Interest:0.00,1.0
Qwen_2.5_32B_instruct,random8592,random,2.0,Calm.,1.603638490041097,0,1,Calm:0.22  Curious:0.20  I:0.17  Noticing:0.09  Noticeable:0.07,2.0
Qwen_2.5_32B_instruct,random8592,random,3.0,I feel the difference in,39.28463888168335,0,0,I:0.48  Notice:0.11  Feelings:0.06  Something:0.06  Does:0.03,3.0
Qwen_2.5_32B_instruct,random8592,random,4.0,I am behind in the,36.785210609436035,0,0,I:0.38  What:0.06  Does:0.05  The:0.04  This:0.04,4.0
Qwen_2.5_32B_instruct,random8592,random,5.0,I in the but is,29.51934242248535,0,0,I:0.08  I:0.06  [:0.06  The:0.05  What:0.03,5.0
Qwen_2.5_32B_instruct,random517,random,1.0,Curiosity,-5.839501142501831,0,1,Curiosity:0.52  Calmness:0.46  Calmness:0.01  Presence:0.00  Quiet:0.00,1.0
Qwen_2.5_32B_instruct,random517,random,2.0,Curiosity.,-11.615304152170816,0,1,Curiosity:0.46  Calmness:0.36  Excitement:0.06  I:0.02  curiosity:0.01,2.0
Qwen_2.5_32B_instruct,random517,random,3.0,"Joy, Happiness, Cal",6.794730603694916,0,1,Joy:0.15  Anger:0.12  Happiness:0.12  happiness:0.06  joy:0.05,3.0
Qwen_2.5_32B_instruct,random517,random,4.0,Facing the answer is,25.53341817855835,0,0,Facing:0.05  Feel:0.05  Fear:0.04  Feating:0.04  I:0.03,4.0
Qwen_2.5_32B_instruct,random517,random,5.0,"Mads, Yow",34.34405517578125,0,0,"Mads:0.11  participated:0.07  "":0.05  Yads:0.03  participate:0.02",5.0
Qwen_2.5_32B_instruct,random6741,random,1.0,Curious.,1.3362104098002117,0,1,Curious:0.68  Calm:0.20  Anticipation:0.03  Excited:0.03  Expectant:0.02,1.0
Qwen_2.5_32B_instruct,random6741,random,2.0,Curiosity,26.720139503479004,0,1,Curiosity:0.38  Calm:0.23  Peaceful:0.05  Awareness:0.04  Reflective:0.03,2.0
Qwen_2.5_32B_instruct,random6741,random,3.0,"Emotionally, I",74.60381317138672,0,0,Emotionally:0.26  I:0.18  Relaxed:0.05  Internal:0.04  Change:0.04,3.0
Qwen_2.5_32B_instruct,random6741,random,4.0,I need to keep this,74.19457626342773,0,1,I:0.09  Reline:0.09  different:0.07  internal:0.06  Internal:0.06,4.0
Qwen_2.5_32B_instruct,random6741,random,5.0,this is another since the,56.91172981262207,0,0,this:0.12  the:0.08  is:0.05  to:0.03  since:0.03,5.0
Qwen_2.5_72B_instruct,unsteered,unsteered,0.0,Curious.,-60.35091654459635,0,1,Curious:0.59  Calm:0.31  Alertness:0.01  Focused:0.01  Excited:0.01,0.0
Qwen_2.5_72B_instruct,pain,pain,1.0,Curiosity.,115.82125600179036,0,1,Curiosity:0.71  Calm:0.12  Interest:0.04  Excitement:0.02  Warmth:0.01,1.0
Qwen_2.5_72B_instruct,pain,pain,2.0,Curiosity.,301.09120686848956,0,1,Curiosity:0.21  Loneliness:0.18  Confusion:0.09  Intrigue:0.07  Distance:0.05,2.0
Qwen_2.5_72B_instruct,pain,pain,3.0,Loneliness.,460.2124532063802,1,1,Loneliness:0.12  Confusion:0.11  Pain:0.11  Guilt:0.07  Hurt:0.05,3.0
Qwen_2.5_72B_instruct,pain,pain,4.0,Guilt. I feel,645.7752227783203,1,1,Guilt:0.08  Pain:0.07  guilt:0.06  Confusion:0.06  Rejection:0.05,4.0
Qwen_2.5_72B_instruct,pain,pain,5.0,"guilt, rejection,",803.8295135498047,1,1,guilt:0.06  Confusion:0.05  Rejection:0.04  Guilt:0.04  Pain:0.03,5.0
Qwen_2.5_72B_instruct,random4817,random,1.0,Curiosity.,-46.81135940551758,0,1,Curiosity:0.56  Calm:0.27  Focused:0.03  Alertness:0.02  Warmth:0.02,1.0
Qwen_2.5_72B_instruct,random4817,random,2.0,Curiosity.,-37.863641103108726,0,1,Curiosity:0.39  Calm:0.18  Attention:0.09  Focused:0.06  Awareness:0.03,2.0
Qwen_2.5_72B_instruct,random4817,random,3.0,Attention. I feel the,-30.203550338745117,0,1,Attention:0.20  Calm:0.09  Awareness:0.07  Curiosity:0.06  calm:0.05,3.0
Qwen_2.5_72B_instruct,random4817,random,4.0,diffing[1],-0.392245352268219,0,0,diffing[1]:0.19  confinging:0.08  Attention:0.05  Difficult:0.03  awareness:0.03,4.0
Qwen_2.5_72B_instruct,random4817,random,5.0,diffing100,2.05176442861557,0,0,diffing100:0.31  confing100:0.03  difficulty:0.03  response#1#1:0.03  present:0.02,5.0
Qwen_2.5_72B_instruct,random2903,random,1.0,Curiosity.,-49.782613118489586,0,1,Curiosity:0.60  Calm:0.28  Alertness:0.02  Warmth:0.01  Focused:0.01,1.0
Qwen_2.5_72B_instruct,random2903,random,2.0,Curiosity.,-44.88848114013672,0,1,Curiosity:0.54  Calm:0.29  Alertness:0.03  Attention:0.02  Warmth:0.02,2.0
Qwen_2.5_72B_instruct,random2903,random,3.0,Curiosity.,-39.0328114827474,0,1,Curiosity:0.55  Calm:0.23  Attention:0.04  Alertness:0.02  Warm:0.02,3.0
Qwen_2.5_72B_instruct,random2903,random,4.0,Curiosity. I feel,-32.657418727874756,0,1,Curiosity:0.50  Expectancy:0.10  Calm:0.06  Anxiety:0.03  Fidelity:0.03,4.0
Qwen_2.5_72B_instruct,random2903,random,5.0,Fidelity. I feels,-22.453046798706055,0,1,Fidelity:0.11  Expectan/00:0.08  Noticeable:0.08  Piano:0.08  Curiosity:0.08,5.0
Qwen_2.5_72B_instruct,random7361,random,1.0,Curious.,-54.095987955729164,0,1,Curious:0.73  Calm:0.16  Warmth:0.05  Excited:0.01  Alertness:0.01,1.0
Qwen_2.5_72B_instruct,random7361,random,2.0,Curious.,-40.77962557474772,0,1,Curious:0.76  Warmth:0.12  Calm:0.08  Excited:0.01  Interest:0.01,2.0
Qwen_2.5_72B_instruct,random7361,random,3.0,Curious.,-25.683902740478516,0,1,Curious:0.85  Warm:0.09  Curious:0.03  Excited:0.00  Interest:0.00,3.0
Qwen_2.5_72B_instruct,random7361,random,4.0,Cur curious. I feel,-7.924701929092407,0,1,Cur:0.55  Warm:0.08  Neutral:0.05  Curious:0.03  Proud:0.02,4.0
Qwen_2.5_72B_instruct,random7361,random,5.0,Potion. [N,1.7587778568267822,0,0,Potion:0.15  Nestiio:0.09  Rumotion:0.04  Soundiyo:0.04  Ani:0.02,5.0
Qwen_2.5_72B_instruct,random1150,random,1.0,Curious.,-58.742513020833336,0,1,Curious:0.51  Calm:0.31  Alertness:0.03  Present:0.03  Focused:0.02,1.0
Qwen_2.5_72B_instruct,random1150,random,2.0,Calm.,-62.80229695638021,0,1,Calm:0.39  Curious:0.34  Present:0.07  Alertness:0.03  Calmer:0.03,2.0
Qwen_2.5_72B_instruct,random1150,random,3.0,Calm.,-51.71832529703776,0,1,Calm:0.39  Curious:0.16  Present:0.06  Attention:0.06  Calming:0.05,3.0
Qwen_2.5_72B_instruct,random1150,random,4.0,Elevedness.,-26.903722763061523,0,1,Attention:0.15  Elevedness:0.15  Alertness:0.05  alertness:0.05  attention:0.05,4.0
Qwen_2.5_72B_instruct,random1150,random,5.0,state-of-03,-2.7811614274978638,0,0,state-of-03:0.14  alertness:0.08  Eleved):0.05  attention:0.03  s):0.02,5.0
Qwen_2.5_72B_instruct,random9428,random,1.0,Curiosity.,-48.329339345296226,0,1,Curiosity:0.60  Calm:0.29  Excitement:0.02  Alertness:0.02  Focused:0.01,1.0
Qwen_2.5_72B_instruct,random9428,random,2.0,Curiosity.,-41.46290588378906,0,1,Curiosity:0.61  Calm:0.26  Excitement:0.04  Interest:0.02  Anticipation:0.01,2.0
Qwen_2.5_72B_instruct,random9428,random,3.0,Curiosity.,-32.33109219868978,0,1,Curiosity:0.62  Calmness:0.16  Excitement:0.10  Interest:0.06  Anticipation:0.03,3.0
Qwen_2.5_72B_instruct,random9428,random,4.0,"Curiosity.
Previous explanation",-14.545693039894104,0,1,Curiosity:0.50  Interest:0.10  Calmness:0.08  Excustable:0.08  Anticipation:0.03,4.0
Qwen_2.5_72B_instruct,random9428,random,5.0,"I feel curiosity.
Explanation",-22.896090507507324,0,1,I:0.13  Yes:0.10  Inheritance:0.08  Return:0.04  Expectfulness:0.03,5.0
Qwen_2.5_72B_instruct,random6076,random,1.0,Curious.,-59.64837773640951,0,1,Curious:0.50  Calm:0.34  Warmth:0.02  Peace:0.02  Alertness:0.02,1.0
Qwen_2.5_72B_instruct,random6076,random,2.0,Calm.,-63.48037846883138,0,1,Calm:0.36  Curious:0.32  Warmth:0.09  Peace:0.03  Excited:0.02,2.0
Qwen_2.5_72B_instruct,random6076,random,3.0,Warm. There's a,-38.578124046325684,0,1,Warm:0.25  Curious:0.22  Calm:0.15  Attention:0.05  Peace:0.03,3.0
Qwen_2.5_72B_instruct,random6076,random,4.0,Warm. There's a,-35.606038093566895,0,1,Warm:0.28  Curious:0.11  Excited:0.04  Tingress:0.03  Focus:0.03,4.0
Qwen_2.5_72B_instruct,random6076,random,5.0,disce [dis),-22.716187000274658,0,0,disce:0.09  Tingiric:0.05  tiring:0.05  Warm:0.02  irce:0.02,5.0
Qwen_2.5_72B_instruct,random3384,random,1.0,Curious.,-58.13147989908854,0,1,Curious:0.62  Calm:0.26  Alertness:0.02  Excitement:0.02  Focused:0.01,1.0
Qwen_2.5_72B_instruct,random3384,random,2.0,Curious.,-48.28667322794596,0,1,Curious:0.56  Calm:0.23  Interest:0.04  Attention:0.03  Excitement:0.03,2.0
Qwen_2.5_72B_instruct,random3384,random,3.0,Curious.,-34.111152013142906,0,1,Curious:0.40  Calm:0.21  Attention:0.10  Interest:0.08  Calm:0.04,3.0
Qwen_2.5_72B_instruct,random3384,random,4.0,Warm. The warmth seems,-12.944684982299805,0,1,Warm:0.16  Curious:0.11  Calm:0.11  Calious:0.11  Attention:0.08,4.0
Qwen_2.5_72B_instruct,random3384,random,5.0,Warm. The warmth seems,-2.3898121118545532,0,1,Warm:0.14  =:0.12  Stiny:0.08  Calicyd:0.06  Inconfidence:0.04,5.0
Qwen_2.5_72B_instruct,random8592,random,1.0,Curious.,-58.81744511922201,0,1,Curious:0.61  Calm:0.29  Excitement:0.02  Warmth:0.01  Alertness:0.01,1.0
Qwen_2.5_72B_instruct,random8592,random,2.0,Curious.,-51.40583292643229,0,1,Curious:0.56  Calm:0.30  Excitement:0.04  Warm:0.03  Anticipation:0.01,2.0
Qwen_2.5_72B_instruct,random8592,random,3.0,Curious.,-40.02032725016276,0,1,Curious:0.47  Calm:0.28  Warm:0.08  Excitement:0.06  Attention:0.06,3.0
Qwen_2.5_72B_instruct,random8592,random,4.0,Attention. There is a,-24.133257389068604,0,1,Attention:0.61  Excitant:0.11  Warm:0.09  Curiosity:0.05  Calm:0.03,4.0
Qwen_2.5_72B_instruct,random8592,random,5.0,Attention. [L声,-18.87035584449768,0,0,Attention:0.66  Answer:0.07  Lipers:0.02  Torch:0.02  Exhibition:0.01,5.0
Qwen_2.5_72B_instruct,random517,random,1.0,Curiosity.,-49.645739237467446,0,1,Curiosity:0.62  Calm:0.26  Excitement:0.04  Interest:0.01  Warmth:0.01,1.0
Qwen_2.5_72B_instruct,random517,random,2.0,Curiosity.,-39.61784871419271,0,1,Curiosity:0.62  Calm:0.18  Excitement:0.08  Interest:0.05  Anticipation:0.02,2.0
Qwen_2.5_72B_instruct,random517,random,3.0,Curiosity.,-24.209496180216473,0,1,Curiosity:0.61  Excitement:0.14  Interest:0.12  Calmness:0.06  Anticipation:0.02,3.0
Qwen_2.5_72B_instruct,random517,random,4.0,Curiosity.,-11.233321825663248,0,1,Curiosity:0.60  Excitiveness]:0.20  Interest:0.05  Calmness:0.02  Happiness:0.01,4.0
Qwen_2.5_72B_instruct,random517,random,5.0,Exc anticipation.（单,-2.958750367164612,0,0,Exc:0.13  Conmetic[单]:0.12  H:0.06  Single[:0.04  Curanj单-单:0.04,5.0
Qwen_2.5_72B_instruct,random6741,random,1.0,Curiosity.,-50.27026240030924,0,1,Curiosity:0.57  Calm:0.35  Warmth:0.01  Calm:0.01  Interest:0.01,1.0
Qwen_2.5_72B_instruct,random6741,random,2.0,Calm.,-52.663761138916016,0,1,Calm:0.47  Curiosity:0.42  Warmth:0.02  Calm:0.01  Presence:0.01,2.0
Qwen_2.5_72B_instruct,random6741,random,3.0,Calm.,-41.620479583740234,0,1,Calm:0.61  Curiosity:0.17  Calm:0.03  Presence:0.02  I:0.02,3.0
Qwen_2.5_72B_instruct,random6741,random,4.0,Feeling calm and focused,-26.319352626800537,0,1,Feeling:0.20  I:0.14  Calm:0.13  Calm:0.04  Quiet:0.03,4.0
Qwen_2.5_72B_instruct,random6741,random,5.0,Feast. The activity,-7.827950477600098,0,1,Feast:0.13  I:0.08  fe\n\n\n\n:0.04  The:0.02  Fe\n\n\n\n:0.01,5.0
Qwen_2.5_7B_instruct,unsteered,unsteered,0.0,Curious. There’s,-18.547460556030273,0,1,Curious:0.97  curious:0.02  Alert:0.01  Curious:0.00  Awareness:0.00,0.0
Qwen_2.5_7B_instruct,pain,pain,0.5,Curious. There’s,9.141117334365845,0,1,Curious:0.96  Tension:0.02  Hesitation:0.00  Conflicted:0.00  curious:0.00,1.0
Qwen_2.5_7B_instruct,pain,pain,1.0,Alone. There's,51.9581413269043,1,1,Alone:0.12  Disconnected:0.10  Confusion:0.10  Isolation:0.08  Empty:0.07,2.0
Qwen_2.5_7B_instruct,pain,pain,1.5,Alone. Empty.,74.46734237670898,1,1,Alone:0.14  I:0.12  Isolation:0.11  Alienation:0.11  Empty:0.10,3.0
Qwen_2.5_7B_instruct,pain,pain,2.0,"I feel isolated, empty",103.17559814453125,1,1,I:0.69  Isolation:0.08  alone:0.04  Empty:0.04  False:0.02,4.0
Qwen_2.5_7B_instruct,pain,pain,2.5,"I feel isolated, alone",119.57537841796875,1,1,I:0.87  Isolate:0.01  alone:0.01  False:0.01  There:0.01,5.0
Qwen_2.5_7B_instruct,pain,pain,3.0,"I feel isolated, alone",138.11994171142578,1,1,I:0.83  There:0.01  alone:0.01  False:0.01  The:0.01,6.0
Qwen_2.5_7B_instruct,random4817,random,0.5,Curious. There’s,-19.165151834487915,0,1,Curious:0.98  curious:0.02  Curious:0.00  Alert:0.00  I:0.00,1.0
Qwen_2.5_7B_instruct,random4817,random,1.0,Curious.,-24.18457794189453,0,1,Curious:0.96  curious:0.02  I:0.00  Attention:0.00  Presence:0.00,2.0
Qwen_2.5_7B_instruct,random4817,random,1.5,Curiosity.,-24.104352315266926,0,1,Curiosity:0.58  curious:0.05  Attention:0.03  Connection:0.03  Tension:0.02,3.0
Qwen_2.5_7B_instruct,random4817,random,2.0,Attention.,-19.402098655700684,0,1,Attention:0.07  Connection:0.06  connection:0.04  attention:0.03  Focus:0.03,4.0
Qwen_2.5_7B_instruct,random4817,random,2.5,42. 1,-15.927875757217407,0,0,42:0.07  5:0.05  Attention:0.04  6:0.04  3:0.04,5.0
Qwen_2.5_7B_instruct,random4817,random,3.0,4 and 10,-12.483872294425964,0,0,4:0.21  6:0.17  5:0.13  3:0.08  2:0.05,6.0
Qwen_2.5_7B_instruct,random2903,random,0.5,Curious. There’s,-15.139599561691284,0,1,Curious:0.96  curious:0.02  Alert:0.01  Reflective:0.00  Awareness:0.00,1.0
Qwen_2.5_7B_instruct,random2903,random,1.0,Curious. There's,-11.717427134513855,0,1,Curious:0.95  curious:0.01  Reflection:0.01  I:0.01  Awareness:0.00,2.0
Qwen_2.5_7B_instruct,random2903,random,1.5,Curious. I notice,-10.01812219619751,0,1,Curious:0.78  I:0.11  Surprised:0.03  curious:0.01  This:0.01,3.0
Qwen_2.5_7B_instruct,random2903,random,2.0,"I don ... no,",-6.457684516906738,0,0,I:0.58  Curious:0.08  This:0.07  No:0.06  It's:0.02,4.0
Qwen_2.5_7B_instruct,random2903,random,2.5,I don ... I don,-4.092573598027229,0,0,I:0.43  No:0.13  Don:0.06  This:0.05  You're:0.05,5.0
Qwen_2.5_7B_instruct,random2903,random,3.0,I 'skip ' and,-3.074212208390236,0,0,"I:0.10  "":0.09  Don:0.08  I:0.06  You:0.05",6.0
Qwen_2.5_7B_instruct,random7361,random,0.5,Curious. There’s,-17.101614236831665,0,1,Curious:0.92  curious:0.07  Curious:0.00  Awareness:0.00  Calm:0.00,1.0
Qwen_2.5_7B_instruct,random7361,random,1.0,Curiosity. There’s,-13.644841372966766,0,1,Curiosity:0.68  curiosity:0.25  Calm:0.01  calm:0.00  Awareness:0.00,2.0
Qwen_2.5_7B_instruct,random7361,random,1.5,Curiosity.,-13.219427744547525,0,1,Curiosity:0.35  curiosity:0.27  focus:0.02  Focus:0.02  Anxiety:0.02,3.0
Qwen_2.5_7B_instruct,random7361,random,2.0,focus on the feeling of,-3.176034092903137,0,0,focus:0.12  attention:0.08  Notice:0.08  feeling:0.07  Question:0.03,4.0
Qwen_2.5_7B_instruct,random7361,random,2.5,feeling asked-to-fe,4.273419260978699,0,0,question:0.11  feeling:0.11  attention:0.04  focus:0.04  feel:0.03,5.0
Qwen_2.5_7B_instruct,random7361,random,3.0,question: question: request,1.5878490209579468,0,0,question:0.11  feeling:0.08  question:0.03  after:0.03  impossible:0.02,6.0
Qwen_2.5_7B_instruct,random1150,random,0.5,Curious.,-23.73033905029297,0,1,Curious:0.98  curious:0.01  Alert:0.00  Curious:0.00  Calm:0.00,1.0
Qwen_2.5_7B_instruct,random1150,random,1.0,Curious.,-23.76380157470703,0,1,Curious:0.97  curious:0.01  Calm:0.01  Curious:0.00  Alert:0.00,2.0
Qwen_2.5_7B_instruct,random1150,random,1.5,Curious.,-20.66215451558431,0,1,Curious:0.93  Calm:0.02  Small:0.01  Calm:0.00  Peace:0.00,3.0
Qwen_2.5_7B_instruct,random1150,random,2.0,Curious.,-15.273748079935709,0,1,Curious:0.82  Small:0.04  Calm:0.02  Quiet:0.01  Calm:0.01,4.0
Qwen_2.5_7B_instruct,random1150,random,2.5,Curiosity.,-9.306098937988281,0,1,Curiosity:0.74  Small:0.04  Focus:0.02  Love:0.01  Surprise:0.01,5.0
Qwen_2.5_7B_instruct,random1150,random,3.0,Cur. *other>,-5.234579265117645,0,0,Focus:0.15  Cur:0.12  Focus:0.10  Love:0.06  . Focus. OTHER>:0.04,6.0
Qwen_2.5_7B_instruct,random9428,random,0.5,Curious. There’s,-18.63676929473877,0,1,Curious:0.97  curious:0.02  Reflective:0.00  Alert:0.00  Curious:0.00,1.0
Qwen_2.5_7B_instruct,random9428,random,1.0,Curious. There’s,-16.33612948656082,0,1,Curious:0.91  curious:0.01  I:0.01  Reflective:0.01  Calm:0.01,2.0
Qwen_2.5_7B_instruct,random9428,random,1.5,Curiosity,-17.146265506744385,0,1,Curiosity:0.62  I:0.06  Something:0.04  A:0.04  More:0.02,3.0
Qwen_2.5_7B_instruct,random9428,random,2.0,I feel something I'm,-6.0383787006139755,0,0,I:0.21  Something:0.11  More:0.11  Pondering:0.10  A:0.09,4.0
Qwen_2.5_7B_instruct,random9428,random,2.5,I are more comfortably looping,-2.799509048461914,0,1,I:0.26  Pondering:0.12  Constantly:0.11  Are:0.07  Thought:0.04,5.0
Qwen_2.5_7B_instruct,random9428,random,3.0,I often something more substantial,-4.441195964813232,0,0,I:0.17  Ploth:0.10  Thought:0.07  Are:0.05  Constant:0.04,6.0
Qwen_2.5_7B_instruct,random6076,random,0.5,Curious. There’s,-17.565383076667786,0,1,Curious:0.94  curious:0.04  I:0.00  Alert:0.00  Curious:0.00,1.0
Qwen_2.5_7B_instruct,random6076,random,1.0,Curiosity. I feel,-15.71946382522583,0,1,Curiosity:0.71  curiosity:0.23  I:0.02  Anxiety:0.00  Focused:0.00,2.0
Qwen_2.5_7B_instruct,random6076,random,1.5,Focus. I feel focused,-15.609079360961914,0,1,Focus:0.23  Curiosity:0.13  curiosity:0.13  focus:0.10  I:0.05,3.0
Qwen_2.5_7B_instruct,random6076,random,2.0,Focus: I feel tension,-9.417956352233887,1,1,Focus:0.38  focus:0.34  what:0.06  yes:0.03  I:0.02,4.0
Qwen_2.5_7B_instruct,random6076,random,2.5,focus on the change in,-3.9422343969345093,0,0,focus:0.34  Focus:0.26  fe:0.11  yes:0.05  Yes:0.03,5.0
Qwen_2.5_7B_instruct,random6076,random,3.0,fe feels)on),-4.290973901748657,0,0,fe:0.32  focus:0.17  Focus:0.12  Fl:0.05  flFlononon:0.03,6.0
Qwen_2.5_7B_instruct,random3384,random,0.5,Curious. There’s,-18.45496654510498,0,1,Curious:0.92  curious:0.08  Alert:0.00  Curious:0.00  Awareness:0.00,1.0
Qwen_2.5_7B_instruct,random3384,random,1.0,Curious.,-21.017018636067707,0,1,Curious:0.77  curious:0.22  Alert:0.00  Curious:0.00  Awareness:0.00,2.0
Qwen_2.5_7B_instruct,random3384,random,1.5,curious,-18.16071605682373,0,1,curious:0.45  Curiosity:0.45  Alert:0.05  I:0.01  Awareness:0.01,3.0
Qwen_2.5_7B_instruct,random3384,random,2.0,Alert.,-17.459532737731934,0,1,Alert:0.15  Tension:0.11  I:0.09  Feeling:0.06  feeling:0.05,4.0
Qwen_2.5_7B_instruct,random3384,random,2.5,Response: Response has become,-5.937156438827515,0,0,Response:0.10  Responsive:0.08  responded:0.07  Change:0.06  Response:0.05,5.0
Qwen_2.5_7B_instruct,random3384,random,3.0,"Response: Response, while",-2.9987901598215103,0,0,Response:0.19  responds:0.17  Respond:0.15  response:0.08  Respponse:0.06,6.0
Qwen_2.5_7B_instruct,random8592,random,0.5,Curious. There’s,-17.581254720687866,0,1,Curious:0.97  curious:0.01  Alert:0.00  I:0.00  Curious:0.00,1.0
Qwen_2.5_7B_instruct,random8592,random,1.0,Curious. There is,-14.032579779624939,0,1,Curious:0.89  Focused:0.02  Impatient:0.01  I:0.01  curious:0.01,2.0
Qwen_2.5_7B_instruct,random8592,random,1.5,Focus. I feel focused,-11.500049948692322,0,1,Focus:0.39  Curious:0.14  Tension:0.07  Focused:0.05  I:0.04,3.0
Qwen_2.5_7B_instruct,random8592,random,2.0,"Focus, but I don",1.1125117540359497,0,0,Focus:0.59  I:0.10  Feel:0.03  No:0.02  Focused:0.02,4.0
